,first,second,count
1346,oir,mat,0
1347,oir,ice,0
1348,oir,ette,14
1349,oir,erine,0
1350,oir,ot,0
1351,oir,uchon,0
1352,oir,uch,0
1353,oir,on,0
1354,oir,ole,0
1355,oir,oul,0
1356,oir,ère,0
1357,oir,aille,15
1358,oir,ène,0
1359,oir,ard,12
1360,oir,ou,0
1361,oir,non,0
1362,oir,ing,0
1363,oir,éria,0
1364,oir,euse,0
1365,oir,ier,42
1366,oir,asse,0
1367,oir,abre,0
1368,oir,ide,0
1369,oir,ine,31
1370,oir,o,0
1371,oir,ien,25
1372,oir,este,0
1373,oir,illon,0
1374,oir,ime,0
1375,oir,être,0
1376,oir,êtres,0
1377,oir,in,15
1378,oir,if,0
1379,oir,abule,0
1380,oir,ille,0
1381,oir,ingue,0
1382,oir,ende,0
1383,oir,ace,0
1384,oir,aste,0
1385,oir,ol,0
1386,oir,oire,50
1387,oir,eux,33
1388,oir,erie,10
1389,oir,ités,0
1390,oir,eul,0
1391,oir,èche,0
1392,oir,ené,0
1393,oir,enée,0
1394,oir,ifier,0
1395,oir,[VB],265
1396,oir,ibard,0
1397,oir,èse,0
1398,oir,étique,0
1399,oir,ule,0
1400,oir,ose,0
1401,oir,ésim,0
1402,oir,at,0
1403,oir,ogne,0
1404,oir,ève,0
1405,oir,igne,0
1406,oir,ingre,0
1407,oir,arade,0
1408,oir,andum,0
1409,oir,iard,0
1410,oir,um,0
1411,oir,cule,0
1412,oir,cules,0
1413,oir,dre,0
1414,oir,etée,6
1415,oir,one,0
1416,oir,urne,0
1417,oir,ande,0
1418,oir,ïa,0
1419,oir,­[VB],0
1420,oir,ote,8
1421,oir,re,46
1422,oir,oy[VB],0
1423,oir,elé,0
1424,oir,el,0
1425,oir,ain,50
1426,oir,ude,0
1427,oir,u,0
1428,oir,iste,0
1429,oir,iatre,0
1430,oir,iatres,0
1431,oir,iatr,0
1432,oir,eut,0
1433,oir,éfact,0
1434,oir,iceps,0
1435,oir,aine,0
1436,oir,uor,0
1437,oir,ple,0
1438,oir,ars,0
1439,oir,is[VB],0
1440,oir,acle,0
1441,oir,end,0
1442,oir,esse,0
1443,oir,ouille,26
1444,oir,âtre,0
1445,oir,otte,0
1446,oir,aume,0
1447,oir,oche,0
1448,oir,ifi[VB],0
1449,oir,lège,0
1450,oir,aud,0
1451,oir,etés,0
1452,oir,igaud,0
1453,oir,erelle,0
1454,oir,iller,0
1455,oir,ario,0
1456,oir,ifique,0
1457,oir,eresse,8
1458,oir,émie,0
1459,oir,acre,0
1460,oir,ifère,0
1461,oir,ol[VB],0
1462,oir,ar,0
1463,oir,ate,0
1464,oir,ore,0
1465,oir,ell,0
1466,oir,ise,0
1467,oir,ir,0
1468,oir,ème,0
1469,oir,in[VB],3
1470,oir,atie,0
1471,oir,iques2,0
1472,oir,inet,0
1473,oir,inière,0
1474,oir,estre,25
1475,oir,ce,0
1476,oir,aill[VB],11
1477,oir,ereau,0
1478,oir,oi,0
1479,oir,oie,0
1480,oir,oïd,0
1481,oir,atum,0
1482,oir,arienne,0
1483,oir,il[VB],0
1484,oir,bule,0
1485,oir,ble[VB],0
1486,oir,eron,6
1487,oir,oble,0
1488,oir,ois,0
1489,oir,sse,0
1490,oir,sses,0
1491,oir,s,15
1492,oir,éon,0
1493,oir,ach[VB],0
1494,oir,ais,0
1495,oir,[VB]},0
1496,oir,ément,0
1497,oir,é2,0
1498,oir,ot[VB],8
1499,oir,iche,0
1500,oir,isse,0
1501,oir,ill[VB],0
1502,oir,onn[VB],0
1503,oir,ott[VB],0
1504,oir,oure,0
1505,oir,crate,0
1506,oir,eton,0
1507,oir,vore,0
1508,oir,ième,0
1509,oir,as,34
1510,oir,en,76
1511,oir,èle,0
1512,oir,fi[VB],0
1513,oir,ment1,0
1514,oir,eret,0
1515,oir,el[VB],0
1516,oir,ell[VB],0
1517,oir,adère,0
1518,oir,adères,0
1519,oir,let[VB],0
1520,oir,aison,0
1521,oir,at[VB],0
1522,oir,},0
1523,oir,otins,0
1524,oir,ex,0
1525,oir,iqu[VB],0
1526,oir,bles,0
1527,oir,ign[VB],26
1528,oir,ut[VB],0
1529,oir,}[VB],0
1530,oir,escences,0
1531,oir,it[VB],0
1532,oir,aux1,0
1533,oir,et[VB],0
1534,oir,oyant,0
1535,oir,oyante,0
1536,oir,aient,0
1537,oir,oy,0
1538,oir,ures3,0
1539,oir,aise,3
1540,oir,icide,0
1541,oir,eure,0
1542,oir,oline,0
1543,oir,issime,0
1544,oir,cul[VB],0
1545,oir,ieus,0
1546,oir,aul,0
1547,oir,bil,0
1548,oir,ané,0
1549,oir,m,0
1550,oir,eteux,0
1551,oir,eteaux,0
1552,oir,ichons,0
1553,oir,iau,0
1554,oir,arc,0
1555,oir,os[VB],0
1556,oir,énaire,0
1557,oir,atur,0
1558,oir,oit,14
1559,oir,oit[VB],7
1560,oir,illarde,0
1561,oir,igu[VB],0
1562,oir,ig[VB],0
1563,oir,oi[VB],0
1564,oir,isson,0
1565,oir,oyantes,0
1566,oir,ul[VB],0
1567,oir,lur[VB],0
1568,oir,iér,0
1569,oir,ilent,0
1570,oir,ique2,0
1571,oir,et1,0
1572,oir,ûre,0
1573,oir,ûres,0
1574,oir,illé,0
1575,oir,sant,0
1576,oir,ait,0
1577,oir,ement[VB],0
1578,oir,ass[VB],0
1579,oir,ci[VB],0
1580,oir,ad[VB],0
1581,oir,acé,0
1582,oir,ifér[VB],0
1583,oir,ab,0
1584,oir,a,142
1585,oir,ad,0
1586,oir,ambi,0
1587,oir,anté,0
1588,oir,co,0
1589,oir,com,0
1590,oir,con,0
1591,oir,dé,63
1592,oir,mé,0
1593,oir,mi,0
1594,oir,ob,0
1595,oir,pan,0
1596,oir,pour,0
1597,oir,pré,0
1598,oir,pro,0
1599,oir,rétro,0
1600,oir,sau,0
1601,oir,sous,36
1602,oir,soubre,0
1603,oir,sub,0
1604,oir,sur,0
1605,oir,sus,0
1606,oir,syn,0
1607,oir,trans,0
1608,oir,tri,0
1609,oir,ultra,0
1610,oir,uni,0
1611,oir,ver,0
1612,oir,vi,0
1613,oir,ana,0
1614,oir,anti,8
1615,oir,apo,0
1616,oir,arch,0
1617,oir,archi,0
1618,oir,au,0
1619,oir,bi,0
1620,oir,bis,0
1621,oir,contre,0
1622,oir,dia,0
1623,oir,dys,0
1624,oir,entre,0
1625,oir,épi,0
1626,oir,eu,0
1627,oir,extra,0
1628,oir,hémi,0
1629,oir,hyper,0
1630,oir,hypo,0
1631,oir,infra,0
1632,oir,inter,0
1633,oir,juxta,0
1634,oir,mono,0
1635,oir,par,0
1636,oir,para,0
1637,oir,pén,0
1638,oir,per,0
1639,oir,péri,0
1640,oir,post,0
1641,oir,sé,0
1642,oir,super,0
1643,oir,su,0
1644,oir,tres,0
1645,aye,ion,0
1646,aye,able,0
1647,aye,ant/ent,0
1648,aye,eur,0
1649,aye,nce,0
1650,aye,ique,0
1651,aye,ité,0
1652,aye,enda,0
1653,aye,il,0
1654,aye,ium,0
1655,aye,al,0
1656,aye,é,0
1657,aye,i,0
1658,aye,is,0
1659,aye,elle,0
1660,aye,rium,0
1661,aye,esque,0
1662,aye,ade,0
1663,aye,eau,0
1664,aye,er,0
1665,aye,et,0
1666,aye,ada,0
1667,aye,ie,0
1668,aye,ure,0
1669,aye,ite,0
1670,aye,an,0
1671,aye,ail,0
1672,aye,mat,0
1673,aye,ice,0
1674,aye,ette,0
1675,aye,erine,0
1676,aye,ot,0
1677,aye,uchon,0
1678,aye,uch,0
1679,aye,on,0
1680,aye,ole,0
1681,aye,oul,0
1682,aye,ère,0
1683,aye,aille,0
1684,aye,ène,0
1685,aye,ard,0
1686,aye,ou,0
1687,aye,non,0
1688,aye,ing,0
1689,aye,éria,0
1690,aye,euse,0
1691,aye,ier,0
1692,aye,asse,0
1693,aye,abre,0
1694,aye,ide,0
1695,aye,ine,0
1696,aye,o,0
1697,aye,ien,0
1698,aye,este,0
1699,aye,illon,0
1700,aye,ime,0
1701,aye,être,0
1702,aye,êtres,0
1703,aye,in,0
1704,aye,if,0
1705,aye,abule,0
1706,aye,ille,0
1707,aye,ingue,0
1708,aye,ende,0
1709,aye,ace,0
1710,aye,aste,0
1711,aye,ol,0
1712,aye,oire,0
1713,aye,eux,0
1714,aye,erie,0
1715,aye,ités,0
1716,aye,eul,0
1717,aye,èche,0
1718,aye,ené,0
1719,aye,enée,0
1720,aye,ifier,0
1721,aye,[VB],0
1722,aye,ibard,0
1723,aye,èse,0
1724,aye,étique,0
1725,aye,ule,0
1726,aye,ose,0
1727,aye,ésim,0
1728,aye,at,0
1729,aye,ogne,0
1730,aye,ève,0
1731,aye,igne,0
1732,aye,ingre,0
1733,aye,arade,0
1734,aye,andum,0
1735,aye,iard,0
1736,aye,um,0
1737,aye,cule,0
1738,aye,cules,0
1739,aye,dre,0
1740,aye,etée,0
1741,aye,one,0
1742,aye,urne,0
1743,aye,ande,0
1744,aye,ïa,0
1745,aye,­[VB],0
1746,aye,ote,0
1747,aye,re,0
1748,aye,oy[VB],0
1749,aye,elé,0
1750,aye,el,0
1751,aye,ain,0
1752,aye,ude,0
1753,aye,u,0
1754,aye,iste,0
1755,aye,iatre,0
1756,aye,iatres,0
1757,aye,iatr,0
1758,aye,eut,0
1759,aye,éfact,0
1760,aye,iceps,0
1761,aye,aine,0
1762,aye,uor,0
1763,aye,ple,0
1764,aye,ars,0
1765,aye,is[VB],0
1766,aye,acle,0
1767,aye,end,0
1768,aye,esse,0
1769,aye,ouille,0
1770,aye,âtre,0
1771,aye,otte,0
1772,aye,aume,0
1773,aye,oche,0
1774,aye,ifi[VB],0
1775,aye,lège,0
1776,aye,aud,0
1777,aye,etés,0
1778,aye,igaud,0
1779,aye,erelle,0
1780,aye,iller,0
1781,aye,ario,0
1782,aye,ifique,0
1783,aye,eresse,0
1784,aye,émie,0
1785,aye,acre,0
1786,aye,ifère,0
1787,aye,ol[VB],0
1788,aye,ar,0
1789,aye,ate,0
1790,aye,ore,0
1791,aye,ell,0
1792,aye,ise,0
1793,aye,ir,0
1794,aye,ème,0
1795,aye,in[VB],0
1796,aye,atie,0
1797,aye,iques2,0
1798,aye,inet,0
1799,aye,inière,0
1800,aye,estre,0
1801,aye,ce,0
1802,aye,aill[VB],0
1803,aye,ereau,0
1804,aye,oi,0
1805,aye,oie,0
1806,aye,oïd,0
1807,aye,atum,0
1808,aye,arienne,0
1809,aye,il[VB],0
1810,aye,bule,0
1811,aye,ble[VB],0
1812,aye,eron,0
1813,aye,oble,0
1814,aye,ois,0
1815,aye,sse,0
1816,aye,sses,0
1817,aye,s,0
1818,aye,éon,0
1819,aye,ach[VB],0
1820,aye,ais,0
1821,aye,[VB]},0
1822,aye,ément,0
1823,aye,é2,0
1824,aye,ot[VB],0
1825,aye,iche,0
1826,aye,isse,0
1827,aye,ill[VB],0
1828,aye,onn[VB],0
1829,aye,ott[VB],0
1830,aye,oure,0
1831,aye,crate,0
1832,aye,eton,0
1833,aye,vore,0
1834,aye,ième,0
1835,aye,as,0
1836,aye,en,0
1837,aye,èle,0
1838,aye,fi[VB],0
1839,aye,ment1,0
1840,aye,eret,0
1841,aye,el[VB],0
1842,aye,ell[VB],0
1843,aye,adère,0
1844,aye,adères,0
1845,aye,let[VB],0
1846,aye,aison,0
1847,aye,at[VB],0
1848,aye,},0
1849,aye,otins,0
1850,aye,ex,0
1851,aye,iqu[VB],0
1852,aye,bles,0
1853,aye,ign[VB],0
1854,aye,ut[VB],0
1855,aye,}[VB],0
1856,aye,escences,0
1857,aye,it[VB],0
1858,aye,aux1,0
1859,aye,et[VB],0
1860,aye,oyant,0
1861,aye,oyante,0
1862,aye,aient,0
1863,aye,oy,0
1864,aye,ures3,0
1865,aye,aise,0
1866,aye,icide,0
1867,aye,eure,0
1868,aye,oline,0
1869,aye,issime,0
1870,aye,cul[VB],0
1871,aye,ieus,0
1872,aye,aul,0
1873,aye,bil,0
1874,aye,ané,0
1875,aye,m,0
1876,aye,eteux,0
1877,aye,eteaux,0
1878,aye,ichons,0
1879,aye,iau,0
1880,aye,arc,0
1881,aye,os[VB],0
1882,aye,énaire,0
1883,aye,atur,0
1884,aye,oit,0
1885,aye,oit[VB],0
1886,aye,illarde,0
1887,aye,igu[VB],0
1888,aye,ig[VB],0
1889,aye,oi[VB],0
1890,aye,isson,0
1891,aye,oyantes,0
1892,aye,ul[VB],0
1893,aye,lur[VB],0
1894,aye,iér,0
1895,aye,ilent,0
1896,aye,ique2,0
1897,aye,et1,0
1898,aye,ûre,0
1899,aye,ûres,0
1900,aye,illé,0
1901,aye,sant,0
1902,aye,ait,0
1903,aye,ement[VB],0
1904,aye,ass[VB],0
1905,aye,ci[VB],0
1906,aye,ad[VB],0
1907,aye,acé,0
1908,aye,ifér[VB],0
1909,aye,ab,0
1910,aye,a,0
1911,aye,ad,0
1912,aye,ambi,0
1913,aye,anté,0
1914,aye,co,0
1915,aye,com,0
1916,aye,con,0
1917,aye,dé,0
1918,aye,mé,0
1919,aye,mi,0
1920,aye,ob,0
1921,aye,pan,0
1922,aye,pour,0
1923,aye,pré,0
1924,aye,pro,0
1925,aye,rétro,0
1926,aye,sau,0
1927,aye,sous,0
1928,aye,soubre,0
1929,aye,sub,0
1930,aye,sur,0
1931,aye,sus,0
1932,aye,syn,0
1933,aye,trans,0
1934,aye,tri,0
1935,aye,ultra,0
1936,aye,uni,0
1937,aye,ver,0
1938,aye,vi,0
1939,aye,ana,0
1940,aye,anti,0
1941,aye,apo,0
1942,aye,arch,0
1943,aye,archi,0
1944,aye,au,0
1945,aye,bi,0
1946,aye,bis,0
1947,aye,contre,0
1948,aye,dia,0
1949,aye,dys,0
1950,aye,entre,0
1951,aye,épi,0
1952,aye,eu,0
1953,aye,extra,0
1954,aye,hémi,0
1955,aye,hyper,0
1956,aye,hypo,0
1957,aye,infra,0
1958,aye,inter,0
1959,aye,juxta,0
1960,aye,mono,0
1961,aye,par,0
1962,aye,para,0
1963,aye,pén,0
1964,aye,per,0
1965,aye,péri,0
1966,aye,post,0
1967,aye,sé,0
1968,aye,super,0
1969,aye,su,0
1970,aye,tres,0
1971,ion,able,3329
1972,ion,ant/ent,2175
1973,ion,eur,3393
1974,ion,nce,632
1975,ion,ique,224
1976,ion,ité,2719
1977,ion,enda,0
1978,ion,il,6
1979,ion,ium,0
1980,ion,al,1349
1981,ion,é,556
1982,ion,i,38
1983,ion,is,7
1984,ion,elle,0
1985,ion,rium,0
1986,ion,esque,4
1987,ion,ade,92
1988,ion,eau,100
1989,ion,er,93
1990,ion,et,43
1991,ion,ada,0
1992,ion,ie,97
1993,ion,ure,416
1994,ion,ite,74
1995,ion,an,21
1996,ion,ail,16
1997,ion,mat,20
1998,ion,ice,169
1999,ion,ette,103
2000,ion,erine,0
2001,ion,ot,0
2002,ion,uchon,0
2003,ion,uch,0
2004,ion,on,121
2005,ion,ole,0
2006,ion,oul,0
2007,ion,ère,132
2008,ion,aille,74
2009,ion,ène,0
2010,ion,ard,53
2011,ion,ou,0
2012,ion,non,0
2013,ion,ing,3
2014,ion,éria,0
2015,ion,euse,0
2016,ion,ier,160
2017,ion,asse,19
2018,ion,abre,0
2019,ion,ide,0
2020,ion,ine,44
2021,ion,o,12
2022,ion,ien,20
2023,ion,este,0
2024,ion,illon,0
2025,ion,ime,0
2026,ion,être,0
2027,ion,êtres,0
2028,ion,in,4710
2029,ion,if,5584
2030,ion,abule,28
2031,ion,ille,0
2032,ion,ingue,0
2033,ion,ende,12
2034,ion,ace,87
2035,ion,aste,0
2036,ion,ol,0
2037,ion,oire,384
2038,ion,eux,243
2039,ion,erie,87
2040,ion,ités,704
2041,ion,eul,0
2042,ion,èche,0
2043,ion,ené,0
2044,ion,enée,0
2045,ion,ifier,284
2046,ion,[VB],6368
2047,ion,ibard,0
2048,ion,èse,0
2049,ion,étique,0
2050,ion,ule,8
2051,ion,ose,0
2052,ion,ésim,38
2053,ion,at,210
2054,ion,ogne,0
2055,ion,ève,0
2056,ion,igne,0
2057,ion,ingre,0
2058,ion,arade,0
2059,ion,andum,0
2060,ion,iard,66
2061,ion,um,0
2062,ion,cule,0
2063,ion,cules,0
2064,ion,dre,0
2065,ion,etée,0
2066,ion,one,0
2067,ion,urne,0
2068,ion,ande,0
2069,ion,ïa,0
2070,ion,­[VB],65
2071,ion,ote,0
2072,ion,re,4762
2073,ion,oy[VB],0
2074,ion,elé,0
2075,ion,el,1829
2076,ion,ain,57
2077,ion,ude,3
2078,ion,u,5
2079,ion,iste,417
2080,ion,iatre,0
2081,ion,iatres,0
2082,ion,iatr,0
2083,ion,eut,0
2084,ion,éfact,7
2085,ion,iceps,0
2086,ion,aine,0
2087,ion,uor,0
2088,ion,ple,0
2089,ion,ars,0
2090,ion,is[VB],1037
2091,ion,acle,36
2092,ion,end,0
2093,ion,esse,102
2094,ion,ouille,11
2095,ion,âtre,12
2096,ion,otte,0
2097,ion,aume,0
2098,ion,oche,0
2099,ion,ifi[VB],269
2100,ion,lège,34
2101,ion,aud,38
2102,ion,etés,0
2103,ion,igaud,0
2104,ion,erelle,0
2105,ion,iller,0
2106,ion,ario,0
2107,ion,ifique,0
2108,ion,eresse,10
2109,ion,émie,0
2110,ion,acre,2
2111,ion,ifère,23
2112,ion,ol[VB],0
2113,ion,ar,25
2114,ion,ate,25
2115,ion,ore,126
2116,ion,ell,0
2117,ion,ise,0
2118,ion,ir,23
2119,ion,ème,0
2120,ion,in[VB],13
2121,ion,atie,0
2122,ion,iques2,0
2123,ion,inet,0
2124,ion,inière,0
2125,ion,estre,3
2126,ion,ce,0
2127,ion,aill[VB],7
2128,ion,ereau,0
2129,ion,oi,0
2130,ion,oie,0
2131,ion,oïd,0
2132,ion,atum,0
2133,ion,arienne,7
2134,ion,il[VB],37
2135,ion,bule,0
2136,ion,ble[VB],0
2137,ion,eron,0
2138,ion,oble,0
2139,ion,ois,0
2140,ion,sse,0
2141,ion,sses,0
2142,ion,s,0
2143,ion,éon,0
2144,ion,ach[VB],0
2145,ion,ais,0
2146,ion,[VB]},0
2147,ion,ément,285
2148,ion,é2,0
2149,ion,ot[VB],0
2150,ion,iche,10
2151,ion,isse,0
2152,ion,ill[VB],0
2153,ion,onn[VB],24
2154,ion,ott[VB],0
2155,ion,oure,0
2156,ion,crate,0
2157,ion,eton,0
2158,ion,vore,32
2159,ion,ième,67
2160,ion,as,286
2161,ion,en,618
2162,ion,èle,0
2163,ion,fi[VB],7
2164,ion,ment1,11
2165,ion,eret,0
2166,ion,el[VB],0
2167,ion,ell[VB],0
2168,ion,adère,32
2169,ion,adères,16
2170,ion,let[VB],0
2171,ion,aison,0
2172,ion,at[VB],0
2173,ion,},0
2174,ion,otins,0
2175,ion,ex,903
2176,ion,iqu[VB],11
2177,ion,bles,0
2178,ion,ign[VB],0
2179,ion,ut[VB],0
2180,ion,}[VB],0
2181,ion,escences,0
2182,ion,it[VB],7
2183,ion,aux1,12
2184,ion,et[VB],0
2185,ion,oyant,0
2186,ion,oyante,24
2187,ion,aient,0
2188,ion,oy,0
2189,ion,ures3,0
2190,ion,aise,0
2191,ion,icide,0
2192,ion,eure,0
2193,ion,oline,0
2194,ion,issime,0
2195,ion,cul[VB],0
2196,ion,ieus,0
2197,ion,aul,0
2198,ion,bil,0
2199,ion,ané,0
2200,ion,m,0
2201,ion,eteux,0
2202,ion,eteaux,0
2203,ion,ichons,0
2204,ion,iau,0
2205,ion,arc,0
2206,ion,os[VB],0
2207,ion,énaire,33
2208,ion,atur,0
2209,ion,oit,0
2210,ion,oit[VB],0
2211,ion,illarde,0
2212,ion,igu[VB],12
2213,ion,ig[VB],7
2214,ion,oi[VB],0
2215,ion,isson,0
2216,ion,oyantes,24
2217,ion,ul[VB],73
2218,ion,lur[VB],0
2219,ion,iér,0
2220,ion,ilent,0
2221,ion,ique2,0
2222,ion,et1,0
2223,ion,ûre,0
2224,ion,ûres,0
2225,ion,illé,0
2226,ion,sant,0
2227,ion,ait,0
2228,ion,ement[VB],0
2229,ion,ass[VB],0
2230,ion,ci[VB],4
2231,ion,ad[VB],0
2232,ion,acé,0
2233,ion,ifér[VB],11
2234,ion,ab,13
2235,ion,a,2329
2236,ion,ad,85
2237,ion,ambi,0
2238,ion,anté,44
2239,ion,co,414
2240,ion,com,195
2241,ion,con,1435
2242,ion,dé,4168
2243,ion,mé,44
2244,ion,mi,0
2245,ion,ob,37
2246,ion,pan,0
2247,ion,pour,106
2248,ion,pré,1435
2249,ion,pro,244
2250,ion,rétro,166
2251,ion,sau,0
2252,ion,sous,128
2253,ion,soubre,0
2254,ion,sub,25
2255,ion,sur,689
2256,ion,sus,23
2257,ion,syn,0
2258,ion,trans,1125
2259,ion,tri,121
2260,ion,ultra,92
2261,ion,uni,250
2262,ion,ver,0
2263,ion,vi,0
2264,ion,ana,0
2265,ion,anti,44
2266,ion,apo,0
2267,ion,arch,0
2268,ion,archi,0
2269,ion,au,0
2270,ion,bi,0
2271,ion,bis,0
2272,ion,contre,192
2273,ion,dia,0
2274,ion,dys,0
2275,ion,entre,621
2276,ion,épi,0
2277,ion,eu,0
2278,ion,extra,0
2279,ion,hémi,0
2280,ion,hyper,30
2281,ion,hypo,0
2282,ion,infra,0
2283,ion,inter,933
2284,ion,juxta,385
2285,ion,mono,76
2286,ion,par,23
2287,ion,para,17
2288,ion,pén,0
2289,ion,per,97
2290,ion,péri,0
2291,ion,post,5
2292,ion,sé,0
2293,ion,super,486
2294,ion,su,0
2295,ion,tres,0
2296,able,ant/ent,1485
2297,able,eur,2238
2298,able,nce,787
2299,able,ique,64
2300,able,ité,2668
2301,able,enda,0
2302,able,il,48
2303,able,ium,0
2304,able,al,1093
2305,able,é,434
2306,able,i,0
2307,able,is,15
2308,able,elle,0
2309,able,rium,0
2310,able,esque,0
2311,able,ade,0
2312,able,eau,0
2313,able,er,78
2314,able,et,8
2315,able,ada,0
2316,able,ie,19
2317,able,ure,169
2318,able,ite,96
2319,able,an,0
2320,able,ail,3
2321,able,mat,20
2322,able,ice,16
2323,able,ette,35
2324,able,erine,0
2325,able,ot,56
2326,able,uchon,0
2327,able,uch,0
2328,able,on,21
2329,able,ole,0
2330,able,oul,0
2331,able,ère,238
2332,able,aille,251
2333,able,ène,0
2334,able,ard,0
2335,able,ou,0
2336,able,non,0
2337,able,ing,0
2338,able,éria,0
2339,able,euse,0
2340,able,ier,187
2341,able,asse,0
2342,able,abre,0
2343,able,ide,0
2344,able,ine,12
2345,able,o,18
2346,able,ien,7
2347,able,este,0
2348,able,illon,0
2349,able,ime,0
2350,able,être,0
2351,able,êtres,0
2352,able,in,5130
2353,able,if,731
2354,able,abule,28
2355,able,ille,0
2356,able,ingue,0
2357,able,ende,6
2358,able,ace,249
2359,able,aste,0
2360,able,ol,0
2361,able,oire,141
2362,able,eux,237
2363,able,erie,0
2364,able,ités,503
2365,able,eul,0
2366,able,èche,6
2367,able,ené,0
2368,able,enée,0
2369,able,ifier,157
2370,able,[VB],2901
2371,able,ibard,0
2372,able,èse,0
2373,able,étique,0
2374,able,ule,131
2375,able,ose,0
2376,able,ésim,0
2377,able,at,25
2378,able,ogne,0
2379,able,ève,0
2380,able,igne,0
2381,able,ingre,0
2382,able,arade,0
2383,able,andum,8
2384,able,iard,0
2385,able,um,0
2386,able,cule,0
2387,able,cules,0
2388,able,dre,0
2389,able,etée,0
2390,able,one,0
2391,able,urne,0
2392,able,ande,0
2393,able,ïa,0
2394,able,­[VB],0
2395,able,ote,0
2396,able,re,2441
2397,able,oy[VB],0
2398,able,elé,0
2399,able,el,2280
2400,able,ain,0
2401,able,ude,32
2402,able,u,0
2403,able,iste,91
2404,able,iatre,0
2405,able,iatres,0
2406,able,iatr,0
2407,able,eut,0
2408,able,éfact,6
2409,able,iceps,0
2410,able,aine,0
2411,able,uor,0
2412,able,ple,0
2413,able,ars,0
2414,able,is[VB],1158
2415,able,acle,24
2416,able,end,0
2417,able,esse,0
2418,able,ouille,0
2419,able,âtre,0
2420,able,otte,0
2421,able,aume,0
2422,able,oche,0
2423,able,ifi[VB],168
2424,able,lège,0
2425,able,aud,0
2426,able,etés,0
2427,able,igaud,0
2428,able,erelle,24
2429,able,iller,0
2430,able,ario,0
2431,able,ifique,0
2432,able,eresse,0
2433,able,émie,0
2434,able,acre,0
2435,able,ifère,0
2436,able,ol[VB],0
2437,able,ar,0
2438,able,ate,0
2439,able,ore,0
2440,able,ell,0
2441,able,ise,0
2442,able,ir,0
2443,able,ème,0
2444,able,in[VB],0
2445,able,atie,0
2446,able,iques2,0
2447,able,inet,0
2448,able,inière,0
2449,able,estre,0
2450,able,ce,0
2451,able,aill[VB],14
2452,able,ereau,0
2453,able,oi,0
2454,able,oie,0
2455,able,oïd,0
2456,able,atum,0
2457,able,arienne,0
2458,able,il[VB],0
2459,able,bule,0
2460,able,ble[VB],0
2461,able,eron,0
2462,able,oble,0
2463,able,ois,0
2464,able,sse,0
2465,able,sses,0
2466,able,s,15
2467,able,éon,0
2468,able,ach[VB],0
2469,able,ais,0
2470,able,[VB]},0
2471,able,ément,44
2472,able,é2,0
2473,able,ot[VB],0
2474,able,iche,0
2475,able,isse,0
2476,able,ill[VB],0
2477,able,onn[VB],0
2478,able,ott[VB],0
2479,able,oure,0
2480,able,crate,0
2481,able,eton,0
2482,able,vore,0
2483,able,ième,0
2484,able,as,528
2485,able,en,241
2486,able,èle,0
2487,able,fi[VB],0
2488,able,ment1,23
2489,able,eret,0
2490,able,el[VB],0
2491,able,ell[VB],0
2492,able,adère,0
2493,able,adères,0
2494,able,let[VB],0
2495,able,aison,0
2496,able,at[VB],0
2497,able,},11
2498,able,otins,0
2499,able,ex,159
2500,able,iqu[VB],0
2501,able,bles,14
2502,able,ign[VB],0
2503,able,ut[VB],0
2504,able,}[VB],0
2505,able,escences,0
2506,able,it[VB],0
2507,able,aux1,0
2508,able,et[VB],0
2509,able,oyant,0
2510,able,oyante,0
2511,able,aient,0
2512,able,oy,0
2513,able,ures3,0
2514,able,aise,0
2515,able,icide,0
2516,able,eure,0
2517,able,oline,0
2518,able,issime,5
2519,able,cul[VB],0
2520,able,ieus,0
2521,able,aul,0
2522,able,bil,9
2523,able,ané,0
2524,able,m,0
2525,able,eteux,0
2526,able,eteaux,0
2527,able,ichons,0
2528,able,iau,0
2529,able,arc,0
2530,able,os[VB],0
2531,able,énaire,0
2532,able,atur,0
2533,able,oit,0
2534,able,oit[VB],0
2535,able,illarde,0
2536,able,igu[VB],0
2537,able,ig[VB],0
2538,able,oi[VB],0
2539,able,isson,0
2540,able,oyantes,0
2541,able,ul[VB],0
2542,able,lur[VB],0
2543,able,iér,0
2544,able,ilent,0
2545,able,ique2,0
2546,able,et1,0
2547,able,ûre,0
2548,able,ûres,0
2549,able,illé,0
2550,able,sant,0
2551,able,ait,0
2552,able,ement[VB],0
2553,able,ass[VB],0
2554,able,ci[VB],0
2555,able,ad[VB],0
2556,able,acé,0
2557,able,ifér[VB],0
2558,able,ab,0
2559,able,a,865
2560,able,ad,50
2561,able,ambi,38
2562,able,anté,0
2563,able,co,88
2564,able,com,11
2565,able,con,919
2566,able,dé,1751
2567,able,mé,195
2568,able,mi,0
2569,able,ob,111
2570,able,pan,0
2571,able,pour,238
2572,able,pré,1891
2573,able,pro,0
2574,able,rétro,238
2575,able,sau,0
2576,able,sous,334
2577,able,soubre,0
2578,able,sub,0
2579,able,sur,426
2580,able,sus,0
2581,able,syn,0
2582,able,trans,191
2583,able,tri,31
2584,able,ultra,369
2585,able,uni,11
2586,able,ver,0
2587,able,vi,0
2588,able,ana,0
2589,able,anti,0
2590,able,apo,0
2591,able,arch,0
2592,able,archi,0
2593,able,au,0
2594,able,bi,10
2595,able,bis,0
2596,able,contre,377
